0.00.026.586 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.166.218 W srv  llama_server: -----------------
0.00.166.220 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.166.220 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.166.221 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.166.221 W srv  llama_server: -----------------
0.00.167.514 I srv    load_model: loading model 'runs/raft-s0/gguf_e2/model.Q8_0.gguf'
0.00.672.923 W model has unused tensor blk.24.attn_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.928 W model has unused tensor blk.24.post_attention_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.931 W model has unused tensor blk.24.attn_q.weight (size = 4456448 bytes) -- ignoring
0.00.672.933 W model has unused tensor blk.24.attn_k.weight (size = 557056 bytes) -- ignoring
0.00.672.934 W model has unused tensor blk.24.attn_v.weight (size = 557056 bytes) -- ignoring
0.00.672.938 W model has unused tensor blk.24.attn_output.weight (size = 2228224 bytes) -- ignoring
0.00.672.939 W model has unused tensor blk.24.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.940 W model has unused tensor blk.24.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.942 W model has unused tensor blk.24.ffn_gate.weight (size = 3899392 bytes) -- ignoring
0.00.672.943 W model has unused tensor blk.24.ffn_down.weight (size = 3899392 bytes) -- ignoring
0.00.672.944 W model has unused tensor blk.24.ffn_up.weight (size = 3899392 bytes) -- ignoring
0.00.672.946 W model has unused tensor blk.24.nextn.eh_proj.weight (size = 2228224 bytes) -- ignoring
0.00.672.955 W model has unused tensor blk.24.nextn.enorm.weight (size = 4096 bytes) -- ignoring
0.00.672.957 W model has unused tensor blk.24.nextn.hnorm.weight (size = 4096 bytes) -- ignoring
0.00.672.961 W model has unused tensor blk.24.nextn.shared_head_norm.weight (size = 4096 bytes) -- ignoring
0.01.206.229 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.208.109 I srv  llama_server: model loaded
0.01.208.114 I srv  llama_server: listening on http://127.0.0.1:8091
0.03.071.392 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.09.455.808 I slot      release: id  2 | task 2582 | stop processing: n_tokens = 2365, truncated = 0
0.09.463.690 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.105 (> 0.100 thold), f_keep = 0.100
0.09.482.516 I slot launch_slot_: id  2 | task 2681 | processing task, is_child = 0
0.09.702.472 I slot print_timing: id  2 | task 2681 | prompt eval time =      48.34 ms /  2259 tokens (    0.02 ms per token, 46733.42 tokens per second)
0.09.702.475 I slot print_timing: id  2 | task 2681 |        eval time =     171.59 ms /   108 tokens (    1.59 ms per token,   629.40 tokens per second)
0.09.702.475 I slot print_timing: id  2 | task 2681 |       total time =     219.93 ms /  2367 tokens
0.09.702.476 I slot print_timing: id  2 | task 2681 |    graphs reused =       2628
0.09.702.569 I slot      release: id  2 | task 2681 | stop processing: n_tokens = 2366, truncated = 0
0.09.710.273 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.100
0.09.728.714 I slot launch_slot_: id  2 | task 2792 | processing task, is_child = 0
0.09.947.611 I slot print_timing: id  2 | task 2792 | prompt eval time =      47.84 ms /  2160 tokens (    0.02 ms per token, 45154.28 tokens per second)
0.09.947.614 I slot print_timing: id  2 | task 2792 |        eval time =     171.03 ms /   109 tokens (    1.57 ms per token,   637.30 tokens per second)
0.09.947.614 I slot print_timing: id  2 | task 2792 |       total time =     218.87 ms /  2269 tokens
0.09.947.615 I slot print_timing: id  2 | task 2792 |    graphs reused =       2735
0.09.947.717 I slot      release: id  2 | task 2792 | stop processing: n_tokens = 2268, truncated = 0
0.09.955.798 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.104
0.09.974.338 I slot launch_slot_: id  2 | task 2904 | processing task, is_child = 0
0.10.172.523 I slot print_timing: id  2 | task 2904 | prompt eval time =      47.52 ms /  2133 tokens (    0.02 ms per token, 44882.59 tokens per second)
0.10.172.525 I slot print_timing: id  2 | task 2904 |        eval time =     150.63 ms /    96 tokens (    1.57 ms per token,   637.31 tokens per second)
0.10.172.526 I slot print_timing: id  2 | task 2904 |       total time =     198.16 ms /  2229 tokens
0.10.172.527 I slot print_timing: id  2 | task 2904 |    graphs reused =       2829
0.10.172.624 I slot      release: id  2 | task 2904 | stop processing: n_tokens = 2228, truncated = 0
0.10.180.950 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.106
0.10.199.280 I slot launch_slot_: id  2 | task 3003 | processing task, is_child = 0
0.10.397.774 I slot print_timing: id  2 | task 3003 | prompt eval time =      47.75 ms /  2143 tokens (    0.02 ms per token, 44882.40 tokens per second)
0.10.397.777 I slot print_timing: id  2 | task 3003 |        eval time =     150.72 ms /    96 tokens (    1.57 ms per token,   636.95 tokens per second)
0.10.397.777 I slot print_timing: id  2 | task 3003 |       total time =     198.46 ms /  2239 tokens
0.10.397.778 I slot print_timing: id  2 | task 3003 |    graphs reused =       2923
0.10.397.875 I slot      release: id  2 | task 3003 | stop processing: n_tokens = 2238, truncated = 0
0.10.406.391 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.106
0.10.424.289 I slot launch_slot_: id  2 | task 3102 | processing task, is_child = 0
0.10.624.913 I slot print_timing: id  2 | task 3102 | prompt eval time =      48.21 ms /  2239 tokens (    0.02 ms per token, 46440.72 tokens per second)
0.10.624.916 I slot print_timing: id  2 | task 3102 |        eval time =     152.38 ms /    96 tokens (    1.59 ms per token,   629.99 tokens per second)
0.10.624.916 I slot print_timing: id  2 | task 3102 |       total time =     200.60 ms /  2335 tokens
0.10.624.917 I slot print_timing: id  2 | task 3102 |    graphs reused =       3016
0.10.625.019 I slot      release: id  2 | task 3102 | stop processing: n_tokens = 2334, truncated = 0
0.10.629.546 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.351 (> 0.100 thold), f_keep = 0.102
0.10.647.721 I slot launch_slot_: id  2 | task 3201 | processing task, is_child = 0
0.10.698.973 I slot print_timing: id  2 | task 3201 | prompt eval time =      26.96 ms /   675 tokens (    0.04 ms per token, 25032.45 tokens per second)
0.10.698.976 I slot print_timing: id  2 | task 3201 |        eval time =      24.26 ms /    15 tokens (    1.62 ms per token,   618.38 tokens per second)
0.10.698.977 I slot print_timing: id  2 | task 3201 |       total time =      51.22 ms /   690 tokens
0.10.698.978 I slot print_timing: id  2 | task 3201 |    graphs reused =       3029
0.10.699.023 I slot      release: id  2 | task 3201 | stop processing: n_tokens = 689, truncated = 0
0.10.703.180 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
0.10.703.201 I slot launch_slot_: id  1 | task 3219 | processing task, is_child = 0
0.11.538.114 I slot print_timing: id  1 | task 3219 | prompt eval time =      17.14 ms /   403 tokens (    0.04 ms per token, 23505.40 tokens per second)
0.11.538.117 I slot print_timing: id  1 | task 3219 |        eval time =     803.44 ms /   375 tokens (    2.14 ms per token,   466.74 tokens per second)
0.11.538.117 I slot print_timing: id  1 | task 3219 |       total time =     820.59 ms /   778 tokens
0.11.538.118 I slot print_timing: id  1 | task 3219 |    graphs reused =       3400
0.11.538.143 I slot      release: id  1 | task 3219 | stop processing: n_tokens = 777, truncated = 0
0.11.540.863 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.923 (> 0.100 thold), f_keep = 0.511
0.11.540.881 I slot launch_slot_: id  1 | task 3596 | processing task, is_child = 0
0.12.175.350 I slot print_timing: id  1 | task 3596 | prompt eval time =      16.84 ms /   430 tokens (    0.04 ms per token, 25538.99 tokens per second)
0.12.175.352 I slot print_timing: id  1 | task 3596 |        eval time =     617.62 ms /   288 tokens (    2.14 ms per token,   466.31 tokens per second)
0.12.175.353 I slot print_timing: id  1 | task 3596 |       total time =     634.45 ms /   718 tokens
0.12.175.354 I slot print_timing: id  1 | task 3596 |    graphs reused =       3685
0.12.175.376 I slot      release: id  1 | task 3596 | stop processing: n_tokens = 717, truncated = 0
0.12.480.899 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.12.484.621 I slot launch_slot_: id  0 | task 3886 | processing task, is_child = 0
0.12.646.111 I slot print_timing: id  0 | task 3886 | prompt eval time =      50.23 ms /  2152 tokens (    0.02 ms per token, 42842.92 tokens per second)
0.12.646.115 I slot print_timing: id  0 | task 3886 |        eval time =     100.93 ms /    64 tokens (    1.58 ms per token,   634.08 tokens per second)
0.12.646.115 I slot print_timing: id  0 | task 3886 |       total time =     151.16 ms /  2216 tokens
0.12.646.116 I slot print_timing: id  0 | task 3886 |    graphs reused =       3747
0.12.646.216 I slot      release: id  0 | task 3886 | stop processing: n_tokens = 2374, truncated = 0
0.12.654.242 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.102 (> 0.100 thold), f_keep = 0.099
0.12.675.864 I slot launch_slot_: id  0 | task 3953 | processing task, is_child = 0
0.12.833.353 I slot print_timing: id  0 | task 3953 | prompt eval time =      50.42 ms /  2157 tokens (    0.02 ms per token, 42784.04 tokens per second)
0.12.833.356 I slot print_timing: id  0 | task 3953 |        eval time =     107.04 ms /    68 tokens (    1.57 ms per token,   635.26 tokens per second)
0.12.833.357 I slot print_timing: id  0 | task 3953 |       total time =     157.46 ms /  2225 tokens
0.12.833.357 I slot print_timing: id  0 | task 3953 |    graphs reused =       3813
0.12.833.459 I slot      release: id  0 | task 3953 | stop processing: n_tokens = 2383, truncated = 0
0.12.841.349 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.099
0.12.862.904 I slot launch_slot_: id  0 | task 4024 | processing task, is_child = 0
0.13.067.833 I slot print_timing: id  0 | task 4024 | prompt eval time =      49.07 ms /  2061 tokens (    0.02 ms per token, 42000.37 tokens per second)
0.13.067.837 I slot print_timing: id  0 | task 4024 |        eval time =     155.82 ms /    98 tokens (    1.59 ms per token,   628.93 tokens per second)
0.13.067.837 I slot print_timing: id  0 | task 4024 |       total time =     204.89 ms /  2159 tokens
0.13.067.838 I slot print_timing: id  0 | task 4024 |    graphs reused =       3908
0.13.067.960 I slot      release: id  0 | task 4024 | stop processing: n_tokens = 2317, truncated = 0
0.13.076.113 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.102
0.13.097.742 I slot launch_slot_: id  0 | task 4125 | processing task, is_child = 0
0.13.318.391 I slot print_timing: id  0 | task 4125 | prompt eval time =      46.67 ms /  1983 tokens (    0.02 ms per token, 42492.55 tokens per second)
0.13.318.394 I slot print_timing: id  0 | task 4125 |        eval time =     173.95 ms /   111 tokens (    1.57 ms per token,   638.12 tokens per second)
0.13.318.395 I slot print_timing: id  0 | task 4125 |       total time =     220.62 ms /  2094 tokens
0.13.318.396 I slot print_timing: id  0 | task 4125 |    graphs reused =       4017
0.13.318.522 I slot      release: id  0 | task 4125 | stop processing: n_tokens = 2252, truncated = 0
0.13.326.838 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.105
0.13.347.882 I slot launch_slot_: id  0 | task 4239 | processing task, is_child = 0
0.13.568.431 I slot print_timing: id  0 | task 4239 | prompt eval time =      46.28 ms /  1963 tokens (    0.02 ms per token, 42412.98 tokens per second)
0.13.568.434 I slot print_timing: id  0 | task 4239 |        eval time =     174.24 ms /   111 tokens (    1.57 ms per token,   637.07 tokens per second)
0.13.568.434 I slot print_timing: id  0 | task 4239 |       total time =     220.52 ms /  2074 tokens
0.13.568.435 I slot print_timing: id  0 | task 4239 |    graphs reused =       4126
0.13.568.534 I slot      release: id  0 | task 4239 | stop processing: n_tokens = 2232, truncated = 0
0.13.576.894 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.106
0.13.598.391 I slot launch_slot_: id  0 | task 4353 | processing task, is_child = 0
0.13.713.216 I slot print_timing: id  0 | task 4353 | prompt eval time =      47.08 ms /  1991 tokens (    0.02 ms per token, 42287.03 tokens per second)
0.13.713.219 I slot print_timing: id  0 | task 4353 |        eval time =      67.71 ms /    43 tokens (    1.57 ms per token,   635.03 tokens per second)
0.13.713.219 I slot print_timing: id  0 | task 4353 |       total time =     114.80 ms /  2034 tokens
0.13.713.220 I slot print_timing: id  0 | task 4353 |    graphs reused =       4167
0.13.713.321 I slot      release: id  0 | task 4353 | stop processing: n_tokens = 2192, truncated = 0
0.13.721.578 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.112 (> 0.100 thold), f_keep = 0.108
0.13.742.735 I slot launch_slot_: id  0 | task 4399 | processing task, is_child = 0
0.13.856.890 I slot print_timing: id  0 | task 4399 | prompt eval time =      46.43 ms /  1941 tokens (    0.02 ms per token, 41803.07 tokens per second)
0.13.856.893 I slot print_timing: id  0 | task 4399 |        eval time =      67.69 ms /    43 tokens (    1.57 ms per token,   635.24 tokens per second)
0.13.856.893 I slot print_timing: id  0 | task 4399 |       total time =     114.12 ms /  1984 tokens
0.13.856.894 I slot print_timing: id  0 | task 4399 |    graphs reused =       4208
0.13.856.993 I slot      release: id  0 | task 4399 | stop processing: n_tokens = 2142, truncated = 0
0.13.864.991 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.112 (> 0.100 thold), f_keep = 0.110
0.13.885.904 I slot launch_slot_: id  0 | task 4445 | processing task, is_child = 0
0.14.115.920 I slot print_timing: id  0 | task 4445 | prompt eval time =      46.18 ms /  1951 tokens (    0.02 ms per token, 42248.64 tokens per second)
0.14.115.923 I slot print_timing: id  0 | task 4445 |        eval time =     183.81 ms /   117 tokens (    1.57 ms per token,   636.53 tokens per second)
0.14.115.924 I slot print_timing: id  0 | task 4445 |       total time =     229.99 ms /  2068 tokens
0.14.115.925 I slot print_timing: id  0 | task 4445 |    graphs reused =       4323
0.14.116.020 I slot      release: id  0 | task 4445 | stop processing: n_tokens = 2226, truncated = 0
0.14.124.574 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.106
0.14.146.892 I slot launch_slot_: id  0 | task 4565 | processing task, is_child = 0
0.14.263.700 I slot print_timing: id  0 | task 4565 | prompt eval time =      49.01 ms /  2065 tokens (    0.02 ms per token, 42137.70 tokens per second)
0.14.263.703 I slot print_timing: id  0 | task 4565 |        eval time =      67.77 ms /    43 tokens (    1.58 ms per token,   634.47 tokens per second)
0.14.263.703 I slot print_timing: id  0 | task 4565 |       total time =     116.78 ms /  2108 tokens
0.14.263.704 I slot print_timing: id  0 | task 4565 |    graphs reused =       4364
0.14.263.814 I slot      release: id  0 | task 4565 | stop processing: n_tokens = 2266, truncated = 0
0.14.272.721 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.104
0.14.295.521 I slot launch_slot_: id  0 | task 4611 | processing task, is_child = 0
0.14.442.019 I slot print_timing: id  0 | task 4611 | prompt eval time =      50.22 ms /  2142 tokens (    0.02 ms per token, 42653.18 tokens per second)
0.14.442.023 I slot print_timing: id  0 | task 4611 |        eval time =      96.25 ms /    60 tokens (    1.60 ms per token,   623.38 tokens per second)
0.14.442.023 I slot print_timing: id  0 | task 4611 |       total time =     146.47 ms /  2202 tokens
0.14.442.024 I slot print_timing: id  0 | task 4611 |    graphs reused =       4421
0.14.442.133 I slot      release: id  0 | task 4611 | stop processing: n_tokens = 2360, truncated = 0
0.14.450.602 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.100
0.14.473.085 I slot launch_slot_: id  0 | task 4674 | processing task, is_child = 0
0.14.665.126 I slot print_timing: id  0 | task 4674 | prompt eval time =      50.05 ms /  2135 tokens (    0.02 ms per token, 42653.08 tokens per second)
0.14.665.128 I slot print_timing: id  0 | task 4674 |        eval time =     141.96 ms /    89 tokens (    1.60 ms per token,   626.95 tokens per second)
0.14.665.129 I slot print_timing: id  0 | task 4674 |       total time =     192.01 ms /  2224 tokens
0.14.665.130 I slot print_timing: id  0 | task 4674 |    graphs reused =       4507
0.14.665.234 I slot      release: id  0 | task 4674 | stop processing: n_tokens = 2382, truncated = 0
0.14.673.677 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565689019879
0.14.673.715 I slot launch_slot_: id  3 | task 4766 | processing task, is_child = 0
0.14.882.660 I slot print_timing: id  3 | task 4766 | prompt eval time =      49.38 ms /  2413 tokens (    0.02 ms per token, 48862.97 tokens per second)
0.14.882.662 I slot print_timing: id  3 | task 4766 |        eval time =     136.93 ms /    87 tokens (    1.57 ms per token,   635.35 tokens per second)
0.14.882.663 I slot print_timing: id  3 | task 4766 |       total time =     186.31 ms /  2500 tokens
0.14.882.664 I slot print_timing: id  3 | task 4766 |    graphs reused =       4592
0.14.882.772 I slot      release: id  3 | task 4766 | stop processing: n_tokens = 2499, truncated = 0
0.14.891.317 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2565694921358
0.14.891.352 I slot launch_slot_: id  2 | task 4856 | processing task, is_child = 0
0.15.068.809 I slot print_timing: id  2 | task 4856 | prompt eval time =      49.36 ms /  2417 tokens (    0.02 ms per token, 48969.75 tokens per second)
0.15.068.813 I slot print_timing: id  2 | task 4856 |        eval time =     110.25 ms /    70 tokens (    1.58 ms per token,   634.91 tokens per second)
0.15.068.813 I slot print_timing: id  2 | task 4856 |       total time =     159.61 ms /  2487 tokens
0.15.068.814 I slot print_timing: id  2 | task 4856 |    graphs reused =       4660
0.15.068.921 I slot      release: id  2 | task 4856 | stop processing: n_tokens = 2486, truncated = 0
0.15.077.487 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.101 (> 0.100 thold), f_keep = 0.095
0.15.098.243 I slot launch_slot_: id  2 | task 4929 | processing task, is_child = 0
0.15.290.261 I slot print_timing: id  2 | task 4929 | prompt eval time =      50.14 ms /  2344 tokens (    0.02 ms per token, 46751.90 tokens per second)
0.15.290.264 I slot print_timing: id  2 | task 4929 |        eval time =     141.85 ms /    90 tokens (    1.58 ms per token,   634.48 tokens per second)
0.15.290.265 I slot print_timing: id  2 | task 4929 |       total time =     191.99 ms /  2434 tokens
0.15.290.265 I slot print_timing: id  2 | task 4929 |    graphs reused =       4748
0.15.290.371 I slot      release: id  2 | task 4929 | stop processing: n_tokens = 2433, truncated = 0
0.15.298.972 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.104 (> 0.100 thold), f_keep = 0.097
0.15.318.373 I slot launch_slot_: id  2 | task 5022 | processing task, is_child = 0
0.15.458.988 I slot print_timing: id  2 | task 5022 | prompt eval time =      48.82 ms /  2288 tokens (    0.02 ms per token, 46869.88 tokens per second)
0.15.458.991 I slot print_timing: id  2 | task 5022 |        eval time =      91.77 ms /    57 tokens (    1.61 ms per token,   621.15 tokens per second)
0.15.458.991 I slot print_timing: id  2 | task 5022 |       total time =     140.58 ms /  2345 tokens
0.15.458.992 I slot print_timing: id  2 | task 5022 |    graphs reused =       4802
0.15.459.120 I slot      release: id  2 | task 5022 | stop processing: n_tokens = 2344, truncated = 0
0.15.467.536 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.108 (> 0.100 thold), f_keep = 0.101
0.15.486.106 I slot launch_slot_: id  2 | task 5082 | processing task, is_child = 0
0.15.740.083 I slot print_timing: id  2 | task 5082 | prompt eval time =      47.88 ms /  2195 tokens (    0.02 ms per token, 45842.82 tokens per second)
0.15.740.086 I slot print_timing: id  2 | task 5082 |        eval time =     206.07 ms /   130 tokens (    1.59 ms per token,   630.86 tokens per second)
0.15.740.086 I slot print_timing: id  2 | task 5082 |       total time =     253.95 ms /  2325 tokens
0.15.740.087 I slot print_timing: id  2 | task 5082 |    graphs reused =       4929
0.15.740.186 I slot      release: id  2 | task 5082 | stop processing: n_tokens = 2324, truncated = 0
0.15.749.062 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.102
0.15.767.815 I slot launch_slot_: id  2 | task 5215 | processing task, is_child = 0
0.15.907.593 I slot print_timing: id  2 | task 5215 | prompt eval time =      48.34 ms /  2229 tokens (    0.02 ms per token, 46115.65 tokens per second)
0.15.907.595 I slot print_timing: id  2 | task 5215 |        eval time =      91.42 ms /    58 tokens (    1.58 ms per token,   634.46 tokens per second)
